variant_name,training_iteration,time_total_s,timesteps_total,episode_reward_mean,episode_len_mean,defender_reward,attacker_reward,defender_policy_loss,attacker_policy_loss,defender_entropy,attacker_entropy
去除LSTM,60,386.6551387310028,66000,-218.44,100.0,479.19,-697.63,-0.048265227266690795,-0.03983817843513356,2.5820665783352323,2.855553780661689
去除LSTM,61,393.0991494655609,67100,-204.39,100.0,475.72,-680.11,-0.04034280635468248,-0.038905451476522204,2.5651617421044244,2.827338618702359
去除LSTM,62,399.4699182510376,68200,-233.82,100.0,521.66,-755.48,-0.03913113698581078,-0.04518469149867694,2.6574951463275487,2.7837009032567344
去除LSTM,63,405.8969383239746,69300,-214.6,100.0,506.26,-720.86,-0.04095175545662642,-0.04169501867662701,2.5849096324708727,2.7909996880425347
去除LSTM,64,412.36909556388855,70400,-240.71,100.0,556.22,-796.93,-0.04451504486302535,-0.03962541341639331,2.470004532072279,2.805913792716132
去除LSTM,65,418.7768175601959,71500,-249.24,100.0,572.32,-821.56,-0.043518058717664745,-0.039626643687693607,2.5760433038075763,2.7642283731036716
去除LSTM,66,425.2106306552887,72600,-241.26,100.0,581.64,-822.9,-0.048031462648779985,-0.03934087489421169,2.5790210008621215,2.7272138833999633
去除LSTM,67,431.68267583847046,73700,-277.62,100.0,613.41,-891.03,-0.045245734167595704,-0.04253422014104823,2.4147715197669135,2.7651851177215576
去除LSTM,68,438.0785930156708,74800,-282.82,100.0,637.24,-920.06,-0.036782987063957585,-0.03773342824230592,2.3286329666773478,2.7616722848680286
去除LSTM,69,444.5606789588928,75900,-297.1,100.0,661.84,-958.94,-0.04267572468767564,-0.041716818356265624,2.4087723890940347,2.767344766192966
去除LSTM,70,451.0231177806854,77000,-249.78,100.0,625.97,-875.75,-0.044484649494471444,-0.03609106207473411,2.5237622605429757,2.6164976172977026
去除LSTM,71,457.4487998485565,78100,-234.33,100.0,609.25,-843.58,-0.035711862633211744,-0.04003225240028567,2.4702171987957424,2.6733323256174724
去除LSTM,72,463.87375497817993,79200,-258.2,100.0,646.61,-904.81,-0.03798621314474278,-0.03965288730234735,2.272481404410468,2.72424992190467
去除LSTM,73,470.32272386550903,80300,-209.41,100.0,599.06,-808.47,-0.04306614297545618,-0.03754934072494507,2.401500614484151,2.6884645170635646
去除LSTM,74,476.7539258003235,81400,-182.5,100.0,569.05,-751.55,-0.03999886340720372,-0.04472765708342195,2.4075733343760173,2.7034639490975274
去除LSTM,75,483.4975018501282,82500,-214.44,100.0,601.86,-816.3,-0.03564498090288705,-0.04006825040818916,2.3512329392962985,2.6763948096169368
去除LSTM,76,489.90405106544495,83600,-206.26,100.0,618.94,-825.2,-0.03431067653517756,-0.036979121619111134,2.1584454907311335,2.662938197453817
去除LSTM,77,496.33435916900635,84700,-212.39,100.0,613.9,-826.29,-0.03353767253251539,-0.03580182742120491,2.3072074148390027,2.637716041670905
去除LSTM,78,502.78689908981323,85800,-162.43,100.0,573.47,-735.9,-0.0374112183900757,-0.03648154186084866,2.3883874389860367,2.6203954988055758
去除LSTM,79,509.1739721298218,86900,-228.2,100.0,641.94,-870.14,-0.03136368107257618,-0.034233499309306754,1.9617432700263129,2.731169154908922
